time,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,mesto
2026-03-14T06:00,9.6,57,978.7,2,10.3,36.0,Ostrava
2026-03-14T07:00,11.9,51,978.6,0,11.9,171.0,Ostrava
2026-03-14T08:00,13.4,43,978.3,0,7.2,330.0,Ostrava
2026-03-14T09:00,15.0,29,978.1,0,13.3,468.0,Ostrava
2026-03-14T10:00,15.9,27,977.6,1,20.2,567.0,Ostrava
2026-03-14T11:00,16.4,31,976.9,2,22.5,615.0,Ostrava
2026-03-14T12:00,17.0,32,976.2,0,20.9,608.0,Ostrava
2026-03-14T13:00,16.9,33,975.7,0,20.7,554.0,Ostrava
2026-03-14T14:00,16.5,34,975.4,1,20.4,452.0,Ostrava
2026-03-14T15:00,15.9,36,975.5,6,15.9,315.0,Ostrava
2026-03-14T16:00,14.6,41,975.8,20,15.1,149.0,Ostrava
2026-03-14T17:00,13.1,46,976.4,23,14.3,25.0,Ostrava
2026-03-15T06:00,8.4,61,981.7,100,10.7,36.0,Ostrava
2026-03-15T07:00,9.9,59,983.0,99,10.6,158.0,Ostrava
2026-03-15T08:00,11.9,50,983.7,99,11.0,316.0,Ostrava
2026-03-15T09:00,13.6,43,984.4,100,12.7,450.0,Ostrava
2026-03-15T10:00,14.6,40,984.7,100,12.6,544.0,Ostrava
2026-03-15T11:00,15.4,38,984.7,96,11.1,601.0,Ostrava
2026-03-15T12:00,16.0,37,984.7,16,8.5,595.0,Ostrava
2026-03-15T13:00,16.2,36,984.8,23,7.8,530.0,Ostrava
2026-03-15T14:00,16.1,36,984.8,27,7.6,418.0,Ostrava
2026-03-15T15:00,15.6,37,985.0,30,6.9,299.0,Ostrava
2026-03-15T16:00,14.6,46,985.1,62,4.5,149.0,Ostrava
2026-03-15T17:00,12.0,62,985.7,31,11.5,25.0,Ostrava
2026-03-16T06:00,5.5,91,986.9,100,5.1,25.0,Ostrava
2026-03-16T07:00,6.2,88,987.2,100,9.1,95.0,Ostrava
2026-03-16T08:00,7.5,81,987.3,100,11.2,200.0,Ostrava
2026-03-16T09:00,9.1,72,987.3,100,14.8,285.0,Ostrava
2026-03-16T10:00,10.1,64,987.4,100,17.1,353.0,Ostrava
2026-03-16T11:00,10.4,58,987.2,100,16.9,279.0,Ostrava
2026-03-16T12:00,9.2,61,987.8,100,16.7,211.0,Ostrava
2026-03-16T13:00,8.9,63,987.4,100,16.2,297.0,Ostrava
2026-03-16T14:00,8.4,65,988.0,100,18.0,205.0,Ostrava
2026-03-16T15:00,8.1,63,988.1,100,13.8,101.0,Ostrava
2026-03-16T16:00,7.8,66,988.1,52,11.7,92.0,Ostrava
2026-03-16T17:00,6.6,73,987.9,30,8.8,28.0,Ostrava
2026-03-17T06:00,3.2,96,993.6,100,10.1,10.0,Ostrava
2026-03-17T07:00,4.0,90,993.9,99,11.2,98.0,Ostrava
2026-03-17T08:00,4.9,81,994.5,97,11.2,199.0,Ostrava
2026-03-17T09:00,5.6,75,994.9,95,11.3,254.0,Ostrava
2026-03-17T10:00,6.4,68,994.7,100,11.6,394.0,Ostrava
2026-03-17T11:00,7.2,63,994.8,100,10.6,361.0,Ostrava
2026-03-17T12:00,6.4,66,995.1,100,10.9,352.0,Ostrava
2026-03-17T13:00,7.2,62,995.0,100,12.6,213.0,Ostrava
2026-03-17T14:00,7.7,58,994.9,99,13.0,262.0,Ostrava
2026-03-17T15:00,8.1,55,994.8,100,13.8,216.0,Ostrava
2026-03-17T16:00,7.8,57,994.8,94,12.5,93.0,Ostrava
2026-03-17T17:00,7.1,63,995.3,100,11.8,17.0,Ostrava
2026-03-18T06:00,2.8,90,999.4,0,11.8,48.0,Ostrava
2026-03-18T07:00,4.3,83,1000.0,0,10.9,191.0,Ostrava
2026-03-18T08:00,6.4,75,1000.5,0,10.5,349.0,Ostrava
2026-03-18T09:00,8.6,67,1000.7,0,10.7,484.0,Ostrava
2026-03-18T10:00,10.9,58,1000.4,0,12.9,583.0,Ostrava
2026-03-18T11:00,12.4,45,1000.0,0,17.5,633.0,Ostrava
2026-03-18T12:00,12.8,38,999.3,0,20.1,631.0,Ostrava
2026-03-18T13:00,13.1,36,998.9,0,19.9,578.0,Ostrava
2026-03-18T14:00,13.2,35,998.7,0,18.6,473.0,Ostrava
2026-03-18T15:00,12.9,36,998.5,0,17.1,331.0,Ostrava
2026-03-18T16:00,11.8,40,998.5,0,14.3,172.0,Ostrava
2026-03-18T17:00,9.8,47,998.7,0,11.8,35.0,Ostrava
2026-03-19T06:00,1.1,85,998.2,0,5.2,55.0,Ostrava
2026-03-19T07:00,3.0,76,998.7,0,3.2,200.0,Ostrava
2026-03-19T08:00,5.2,66,998.6,0,3.5,358.0,Ostrava
2026-03-19T09:00,7.7,56,998.3,0,4.6,493.0,Ostrava
2026-03-19T10:00,9.7,49,997.6,0,5.6,590.0,Ostrava
2026-03-19T11:00,11.4,42,997.1,73,8.6,640.0,Ostrava
2026-03-19T12:00,12.0,38,996.0,73,11.4,573.0,Ostrava
2026-03-19T13:00,12.2,36,995.2,95,11.2,400.0,Ostrava
2026-03-19T14:00,12.1,37,994.7,94,12.3,324.0,Ostrava
2026-03-19T15:00,11.4,40,994.1,88,11.0,191.0,Ostrava
2026-03-19T16:00,10.9,47,993.8,63,6.7,103.0,Ostrava
2026-03-19T17:00,9.1,60,993.5,73,5.6,30.0,Ostrava
2026-03-20T06:00,1.4,86,992.2,14,1.3,60.0,Ostrava
2026-03-20T07:00,3.2,75,992.4,48,2.4,210.0,Ostrava
2026-03-20T08:00,5.7,63,992.5,50,2.1,363.0,Ostrava
2026-03-20T09:00,7.9,52,992.5,98,3.3,492.0,Ostrava
2026-03-20T10:00,9.6,42,992.2,43,5.3,587.0,Ostrava
2026-03-20T11:00,10.7,40,991.7,55,6.8,635.0,Ostrava
2026-03-20T12:00,11.6,37,991.0,100,9.6,632.0,Ostrava
2026-03-20T13:00,12.2,34,990.5,100,11.2,482.0,Ostrava
2026-03-20T14:00,11.1,40,990.3,100,13.6,235.0,Ostrava
2026-03-20T15:00,10.4,44,990.1,99,11.7,160.0,Ostrava
2026-03-20T16:00,10.1,47,990.1,100,10.4,140.0,Ostrava
2026-03-20T17:00,8.6,57,990.0,97,9.4,32.0,Ostrava
2026-03-21T06:00,4.6,94,989.9,99,10.7,37.0,Ostrava
2026-03-21T07:00,5.2,88,990.2,100,15.2,131.0,Ostrava
2026-03-21T08:00,6.8,73,990.3,100,16.2,279.0,Ostrava
2026-03-21T09:00,8.6,55,990.4,79,14.8,383.0,Ostrava
2026-03-21T10:00,10.4,42,990.2,59,13.6,537.0,Ostrava
2026-03-21T11:00,11.6,36,989.8,100,10.8,528.0,Ostrava
2026-03-21T12:00,11.6,35,989.8,100,13.2,318.0,Ostrava
2026-03-21T13:00,10.9,37,989.8,100,16.6,172.0,Ostrava
2026-03-21T14:00,9.8,41,990.1,88,18.9,148.0,Ostrava
2026-03-21T15:00,10.9,36,990.0,82,17.5,204.0,Ostrava
2026-03-21T16:00,10.4,36,990.3,60,15.2,135.0,Ostrava
2026-03-21T17:00,9.1,40,990.5,45,13.5,38.0,Ostrava
2026-03-22T05:00,1.1,83,992.3,97,5.6,1.0,Ostrava
2026-03-22T06:00,1.6,80,992.5,96,5.9,63.0,Ostrava
2026-03-22T07:00,3.2,73,992.8,49,4.4,197.0,Ostrava
2026-03-22T08:00,5.4,64,992.6,48,4.0,366.0,Ostrava
2026-03-22T09:00,8.2,56,992.1,31,6.0,493.0,Ostrava
2026-03-22T10:00,10.8,48,991.5,11,8.5,600.0,Ostrava
2026-03-22T11:00,12.3,41,990.9,27,9.5,648.0,Ostrava
2026-03-22T12:00,12.7,38,990.5,72,7.3,562.0,Ostrava
2026-03-22T13:00,12.9,38,990.2,73,6.9,426.0,Ostrava
2026-03-22T14:00,12.4,41,990.0,89,6.7,310.0,Ostrava
2026-03-22T15:00,11.8,44,989.9,91,8.4,150.0,Ostrava
2026-03-22T16:00,11.2,47,989.7,70,10.1,103.0,Ostrava
2026-03-22T17:00,10.2,52,989.4,96,9.4,35.0,Ostrava
2026-03-23T05:00,1.2,80,989.0,0,2.1,1.0,Ostrava
2026-03-23T06:00,2.7,71,989.5,38,2.3,71.0,Ostrava
2026-03-23T07:00,5.4,61,989.8,12,1.9,219.0,Ostrava
2026-03-23T08:00,8.4,55,990.2,0,1.1,377.0,Ostrava
2026-03-23T09:00,10.8,48,990.2,0,1.0,513.0,Ostrava
2026-03-23T10:00,12.8,40,990.1,0,2.2,609.0,Ostrava
2026-03-23T11:00,14.0,33,990.2,0,3.4,662.0,Ostrava
2026-03-23T12:00,14.6,29,989.9,26,7.3,667.0,Ostrava
2026-03-23T13:00,14.9,28,989.7,5,8.7,585.0,Ostrava
2026-03-23T14:00,14.8,28,989.6,7,8.7,471.0,Ostrava
2026-03-23T15:00,14.3,29,989.5,16,8.3,332.0,Ostrava
2026-03-23T16:00,13.6,32,989.7,21,7.2,182.0,Ostrava
2026-03-23T17:00,12.1,41,990.2,63,6.2,43.0,Ostrava
2026-03-24T05:00,3.8,76,992.3,94,6.4,1.0,Ostrava
2026-03-24T06:00,4.1,74,992.7,99,6.9,72.0,Ostrava
2026-03-24T07:00,6.9,61,993.0,100,5.0,217.0,Ostrava
2026-03-24T08:00,10.1,48,993.3,100,3.6,380.0,Ostrava
2026-03-24T09:00,12.1,41,993.4,100,3.0,508.0,Ostrava
2026-03-24T10:00,13.4,37,992.9,100,2.3,552.0,Ostrava
2026-03-24T11:00,14.5,31,992.6,99,5.2,613.0,Ostrava
2026-03-24T12:00,14.4,30,992.0,100,5.6,429.0,Ostrava
2026-03-24T13:00,15.1,27,991.2,100,3.9,415.0,Ostrava
2026-03-24T14:00,15.1,26,990.7,100,4.9,367.0,Ostrava
2026-03-24T15:00,14.9,28,990.1,100,5.3,268.0,Ostrava
2026-03-24T16:00,14.1,30,989.7,100,3.0,145.0,Ostrava
2026-03-24T17:00,12.2,45,989.3,100,0.4,39.0,Ostrava
2026-03-25T05:00,5.6,55,982.5,100,13.6,2.0,Ostrava
2026-03-25T06:00,7.2,50,981.7,100,14.2,60.0,Ostrava
2026-03-25T07:00,9.2,47,980.8,100,14.0,128.0,Ostrava
2026-03-25T08:00,11.2,43,979.9,100,14.1,240.0,Ostrava
2026-03-25T09:00,13.1,39,978.9,100,20.1,412.0,Ostrava
2026-03-25T10:00,14.1,37,977.7,98,23.5,514.0,Ostrava
2026-03-25T11:00,15.1,32,976.4,100,24.0,514.0,Ostrava
2026-03-25T12:00,15.4,30,975.2,100,22.1,452.0,Ostrava
2026-03-25T13:00,15.6,31,974.2,100,22.7,436.0,Ostrava
2026-03-25T14:00,15.4,30,973.5,100,20.0,255.0,Ostrava
2026-03-25T15:00,14.9,32,972.6,100,16.2,125.0,Ostrava
2026-03-25T16:00,14.3,34,972.1,100,17.0,59.0,Ostrava
2026-03-25T17:00,13.6,36,971.5,100,16.6,17.0,Ostrava
2026-03-26T06:00,3.3,99,975.3,100,14.8,8.0,Ostrava
2026-03-26T07:00,2.2,100,976.1,100,15.9,18.0,Ostrava
2026-03-26T08:00,1.9,100,976.7,100,16.8,29.0,Ostrava
2026-03-26T09:00,2.5,98,977.1,100,14.9,55.0,Ostrava
2026-03-26T10:00,4.0,91,977.3,100,18.5,130.0,Ostrava
2026-03-26T11:00,4.9,88,977.8,100,15.8,161.0,Ostrava
2026-03-26T12:00,3.8,94,978.5,100,14.5,153.0,Ostrava
2026-03-26T13:00,4.2,90,979.1,100,16.2,76.0,Ostrava
2026-03-26T14:00,4.3,87,979.5,100,17.9,115.0,Ostrava
2026-03-26T15:00,4.2,87,979.8,100,15.9,62.0,Ostrava
2026-03-26T16:00,4.1,88,980.3,100,14.2,36.0,Ostrava
2026-03-26T17:00,3.8,91,980.6,100,13.6,11.0,Ostrava
2026-03-27T05:00,3.2,79,985.6,100,19.2,1.0,Ostrava
2026-03-27T06:00,3.2,82,986.6,100,19.3,16.0,Ostrava
2026-03-27T07:00,3.5,82,987.0,100,19.4,44.0,Ostrava
2026-03-27T08:00,4.2,77,987.4,100,17.7,81.0,Ostrava
2026-03-27T09:00,6.2,63,987.8,100,26.8,327.0,Ostrava
2026-03-27T10:00,6.2,62,987.7,100,25.0,170.0,Ostrava
2026-03-27T11:00,5.8,61,987.7,100,22.3,120.0,Ostrava
2026-03-27T12:00,5.4,61,988.3,100,23.6,166.0,Ostrava
2026-03-27T13:00,5.6,59,988.5,100,24.0,170.0,Ostrava
2026-03-27T14:00,5.0,64,988.5,100,16.9,110.0,Ostrava
2026-03-27T15:00,4.8,66,988.6,100,16.8,68.0,Ostrava
2026-03-27T16:00,3.9,74,989.2,100,16.0,33.0,Ostrava
2026-03-27T17:00,3.1,84,989.3,100,15.3,12.0,Ostrava
2026-03-28T05:00,1.6,85,988.4,100,15.2,1.0,Ostrava
2026-03-28T06:00,1.5,86,988.6,100,15.0,20.0,Ostrava
2026-03-28T07:00,2.2,79,988.6,100,18.1,51.0,Ostrava
2026-03-28T08:00,2.7,79,988.7,100,13.2,106.0,Ostrava
2026-03-28T09:00,3.2,77,988.3,100,13.4,159.0,Ostrava
2026-03-28T10:00,3.5,77,988.2,100,13.5,152.0,Ostrava
2026-03-28T11:00,4.2,74,987.7,100,15.9,160.0,Ostrava
2026-03-28T12:00,4.0,74,987.7,100,15.2,192.0,Ostrava
2026-03-28T13:00,4.8,72,986.9,100,14.5,116.0,Ostrava
2026-03-28T14:00,5.8,70,986.6,100,12.1,149.0,Ostrava
2026-03-28T15:00,7.1,69,986.1,100,9.1,106.0,Ostrava
2026-03-28T16:00,7.0,73,985.9,100,8.6,50.0,Ostrava
2026-03-28T17:00,6.5,75,985.9,100,9.2,19.0,Ostrava
2026-03-29T05:00,2.6,94,989.4,100,17.4,3.0,Ostrava
2026-03-29T06:00,2.5,91,990.6,100,17.8,35.0,Ostrava
2026-03-29T07:00,3.2,88,990.9,100,21.6,118.0,Ostrava
2026-03-29T08:00,3.8,84,991.4,100,20.2,115.0,Ostrava
2026-03-29T09:00,4.8,81,991.9,100,21.0,173.0,Ostrava
2026-03-29T10:00,5.0,80,991.8,100,21.2,124.0,Ostrava
2026-03-29T11:00,5.8,78,992.3,100,20.6,224.0,Ostrava
2026-03-29T12:00,5.1,81,993.2,100,20.2,196.0,Ostrava
2026-03-29T13:00,5.6,80,993.3,100,19.6,168.0,Ostrava
2026-03-29T14:00,5.4,80,993.2,100,19.5,129.0,Ostrava
2026-03-29T15:00,5.7,78,993.2,100,18.8,90.0,Ostrava
2026-03-29T16:00,5.9,79,993.5,100,14.6,58.0,Ostrava
2026-03-29T17:00,5.5,80,993.6,100,12.6,11.0,Ostrava
2026-03-30T05:00,2.7,92,989.5,100,5.1,2.0,Ostrava
2026-03-30T06:00,3.6,88,989.0,100,5.9,26.0,Ostrava
2026-03-30T07:00,4.7,81,988.7,100,5.6,74.0,Ostrava
2026-03-30T08:00,5.3,74,988.2,100,7.2,110.0,Ostrava
2026-03-30T09:00,6.5,64,987.5,100,8.2,230.0,Ostrava
2026-03-30T10:00,6.4,61,986.8,100,8.6,146.0,Ostrava
2026-03-30T11:00,8.4,51,985.7,100,6.7,391.0,Ostrava
2026-03-30T12:00,8.9,48,984.5,100,10.4,540.0,Ostrava
2026-03-30T13:00,9.1,47,984.1,100,10.3,295.0,Ostrava
2026-03-30T14:00,8.6,50,983.6,100,7.6,179.0,Ostrava
2026-03-30T15:00,8.6,50,983.3,100,6.7,178.0,Ostrava
2026-03-30T16:00,8.3,54,983.2,100,3.5,92.0,Ostrava
2026-03-30T17:00,7.4,64,982.8,100,1.7,24.0,Ostrava
2026-03-31T05:00,2.9,98,986.8,100,14.4,1.0,Ostrava
2026-03-31T06:00,2.3,98,987.9,100,12.5,11.0,Ostrava
2026-03-31T07:00,2.8,98,988.5,100,13.8,32.0,Ostrava
2026-03-31T08:00,3.5,94,989.2,100,17.2,92.0,Ostrava
2026-03-31T09:00,4.2,92,989.6,100,15.7,134.0,Ostrava
2026-03-31T10:00,4.5,90,989.8,100,17.4,132.0,Ostrava
2026-03-31T11:00,5.2,82,990.1,100,17.5,181.0,Ostrava
2026-03-31T12:00,4.7,87,990.9,100,16.2,144.0,Ostrava
2026-03-31T13:00,4.8,86,991.1,100,15.6,120.0,Ostrava
2026-03-31T14:00,5.0,83,991.2,100,16.4,154.0,Ostrava
2026-03-31T15:00,5.3,81,991.5,100,16.7,142.0,Ostrava
2026-03-31T16:00,5.1,85,991.8,100,12.1,60.0,Ostrava
2026-03-31T17:00,4.9,85,991.8,100,9.8,19.0,Ostrava
2026-03-31T18:00,4.6,90,992.8,100,9.1,1.0,Ostrava
2026-04-01T05:00,1.7,91,995.1,9,9.6,8.0,Ostrava
2026-04-01T06:00,2.5,90,995.6,16,11.0,110.0,Ostrava
2026-04-01T07:00,4.0,82,995.9,44,10.8,252.0,Ostrava
2026-04-01T08:00,5.8,74,995.9,100,10.5,411.0,Ostrava
2026-04-01T09:00,7.5,62,995.8,100,17.0,537.0,Ostrava
2026-04-01T10:00,8.3,54,995.3,100,16.5,423.0,Ostrava
2026-04-01T11:00,9.6,50,994.6,100,16.1,569.0,Ostrava
2026-04-01T12:00,10.1,46,993.9,100,17.4,593.0,Ostrava
2026-04-01T13:00,10.1,48,993.5,100,15.3,408.0,Ostrava
2026-04-01T14:00,9.6,50,992.8,100,14.3,151.0,Ostrava
2026-04-01T15:00,9.4,54,992.2,100,11.1,98.0,Ostrava
2026-04-01T16:00,9.0,58,991.7,100,11.2,68.0,Ostrava
2026-04-01T17:00,8.4,62,991.3,100,10.4,29.0,Ostrava
2026-04-01T18:00,7.3,73,991.5,100,6.8,1.0,Ostrava
2026-04-02T05:00,2.8,85,987.2,41,11.9,11.0,Ostrava
2026-04-02T06:00,4.0,82,987.0,63,10.1,104.0,Ostrava
2026-04-02T07:00,5.5,74,987.2,42,11.2,224.0,Ostrava
2026-04-02T08:00,7.0,67,987.1,61,12.1,398.0,Ostrava
2026-04-02T09:00,8.4,63,986.7,55,13.2,500.0,Ostrava
2026-04-02T10:00,9.9,59,986.1,99,14.2,637.0,Ostrava
2026-04-02T11:00,11.6,53,985.7,98,16.0,659.0,Ostrava
2026-04-02T12:00,11.2,54,985.3,75,14.6,458.0,Ostrava
2026-04-02T13:00,11.9,49,984.5,88,14.9,524.0,Ostrava
2026-04-02T14:00,12.0,46,984.0,94,14.8,391.0,Ostrava
2026-04-02T15:00,11.6,48,983.6,100,14.7,281.0,Ostrava
2026-04-02T16:00,11.1,52,983.7,5,12.3,201.0,Ostrava
2026-04-02T17:00,9.4,57,983.9,38,11.9,74.0,Ostrava
2026-04-02T18:00,9.2,57,984.2,100,12.3,2.0,Ostrava
2026-04-03T05:00,2.3,79,986.4,0,4.3,14.0,Ostrava
2026-04-03T06:00,3.9,74,987.1,0,4.5,128.0,Ostrava
2026-04-03T07:00,5.8,69,987.8,0,3.1,294.0,Ostrava
2026-04-03T08:00,8.1,64,988.1,0,4.1,454.0,Ostrava
2026-04-03T09:00,10.1,57,988.1,0,6.2,586.0,Ostrava
2026-04-03T10:00,11.4,47,988.1,46,8.9,680.0,Ostrava
2026-04-03T11:00,11.8,45,987.8,3,9.4,695.0,Ostrava
2026-04-03T12:00,12.6,42,987.7,7,10.3,704.0,Ostrava
2026-04-03T13:00,13.3,39,987.4,60,12.6,654.0,Ostrava
2026-04-03T14:00,12.8,42,987.1,95,13.0,406.0,Ostrava
2026-04-03T15:00,12.4,43,987.0,92,11.2,241.0,Ostrava
2026-04-03T16:00,11.8,53,987.0,38,6.9,137.0,Ostrava
2026-04-03T17:00,10.3,62,987.3,11,9.8,69.0,Ostrava
2026-04-03T18:00,9.1,70,987.8,55,10.5,3.0,Ostrava
2026-04-04T05:00,4.8,77,988.6,0,13.6,15.0,Ostrava
2026-04-04T06:00,6.6,72,988.7,0,13.8,128.0,Ostrava
2026-04-04T07:00,8.8,68,989.1,10,13.6,291.0,Ostrava
2026-04-04T08:00,11.0,60,989.4,20,16.7,447.0,Ostrava
2026-04-04T09:00,12.5,55,989.7,88,16.7,580.0,Ostrava
2026-04-04T10:00,12.6,56,989.9,100,16.6,344.0,Ostrava
2026-04-04T11:00,13.8,55,990.1,100,16.0,362.0,Ostrava
2026-04-04T12:00,15.1,53,990.0,99,14.1,228.0,Ostrava
2026-04-04T13:00,14.1,61,990.5,100,14.2,301.0,Ostrava
2026-04-04T14:00,13.9,59,990.6,100,14.2,237.0,Ostrava
2026-04-04T15:00,14.0,59,990.7,98,14.3,264.0,Ostrava
2026-04-04T16:00,13.1,67,991.0,100,10.9,146.0,Ostrava
2026-04-04T17:00,12.2,72,991.2,87,10.3,37.0,Ostrava
2026-04-04T18:00,11.4,77,991.7,44,11.6,2.0,Ostrava
2026-04-05T05:00,6.2,93,992.7,99,11.1,16.0,Ostrava
2026-04-05T06:00,8.1,87,993.3,9,12.2,122.0,Ostrava
2026-04-05T07:00,10.8,78,993.3,4,11.3,289.0,Ostrava
2026-04-05T08:00,13.4,70,993.1,0,16.0,450.0,Ostrava
2026-04-05T09:00,15.5,57,992.7,63,23.8,582.0,Ostrava
2026-04-05T10:00,16.5,53,992.4,33,23.0,573.0,Ostrava
2026-04-05T11:00,17.5,50,991.8,16,22.9,673.0,Ostrava
2026-04-05T12:00,18.5,47,990.9,7,23.5,707.0,Ostrava
2026-04-05T13:00,19.0,47,989.9,32,24.1,654.0,Ostrava
2026-04-05T14:00,19.6,44,989.2,46,23.3,545.0,Ostrava
2026-04-05T15:00,19.5,44,988.7,84,21.2,394.0,Ostrava
2026-04-05T16:00,18.7,48,988.5,85,18.4,215.0,Ostrava
2026-04-05T17:00,17.4,53,988.1,96,16.7,64.0,Ostrava
2026-04-05T18:00,17.3,50,987.3,100,17.8,3.0,Ostrava
2026-04-06T05:00,9.4,85,992.7,98,17.6,5.0,Ostrava
2026-04-06T06:00,9.9,72,993.7,55,15.5,123.0,Ostrava
2026-04-06T07:00,11.1,46,994.7,18,17.8,305.0,Ostrava
2026-04-06T08:00,11.7,42,995.1,46,17.4,452.0,Ostrava
2026-04-06T09:00,12.1,39,995.4,69,16.3,539.0,Ostrava
2026-04-06T10:00,12.4,35,995.7,59,16.3,579.0,Ostrava
2026-04-06T11:00,12.8,29,995.5,23,17.2,590.0,Ostrava
2026-04-06T12:00,12.4,28,995.5,79,18.7,674.0,Ostrava
2026-04-06T13:00,13.1,27,995.0,87,18.0,474.0,Ostrava
2026-04-06T14:00,13.2,27,994.9,91,19.6,431.0,Ostrava
2026-04-06T15:00,12.2,29,995.1,98,16.7,233.0,Ostrava
2026-04-06T16:00,11.1,31,995.1,38,14.5,127.0,Ostrava
2026-04-06T17:00,9.6,37,995.4,0,12.3,88.0,Ostrava
2026-04-06T18:00,8.7,41,995.2,3,9.4,4.0,Ostrava
2026-04-07T05:00,3.3,64,995.4,75,9.1,22.0,Ostrava
2026-04-07T06:00,5.2,57,995.4,91,8.6,133.0,Ostrava
2026-04-07T07:00,7.6,46,995.5,58,7.2,303.0,Ostrava
2026-04-07T08:00,9.1,31,995.2,59,11.0,449.0,Ostrava
2026-04-07T09:00,10.2,29,995.0,10,12.1,550.0,Ostrava
2026-04-07T10:00,11.7,20,994.3,4,15.8,684.0,Ostrava
2026-04-07T11:00,12.1,21,993.8,70,18.3,744.0,Ostrava
2026-04-07T12:00,12.7,24,993.2,0,19.7,717.0,Ostrava
2026-04-07T13:00,12.9,23,992.9,0,22.0,676.0,Ostrava
2026-04-07T14:00,11.8,31,992.9,5,23.5,575.0,Ostrava
2026-04-07T15:00,10.8,35,993.1,19,25.1,420.0,Ostrava
2026-04-07T16:00,9.9,38,993.5,41,23.2,245.0,Ostrava
2026-04-07T17:00,8.7,41,994.1,92,18.8,88.0,Ostrava
2026-04-07T18:00,8.2,46,994.7,5,17.0,4.0,Ostrava
2026-04-08T05:00,1.8,72,998.6,0,11.1,25.0,Ostrava
2026-04-08T06:00,3.0,66,998.8,0,9.7,153.0,Ostrava
2026-04-08T07:00,4.4,60,998.9,0,12.1,321.0,Ostrava
2026-04-08T08:00,5.9,54,999.0,38,16.8,480.0,Ostrava
2026-04-08T09:00,7.2,46,998.8,45,18.4,549.0,Ostrava
2026-04-08T10:00,8.1,44,998.4,73,19.4,633.0,Ostrava
2026-04-08T11:00,8.4,46,998.1,100,19.7,576.0,Ostrava
2026-04-08T12:00,6.2,56,998.8,100,17.5,369.0,Ostrava
2026-04-08T13:00,6.1,58,998.9,100,16.7,223.0,Ostrava
2026-04-08T14:00,5.9,58,998.5,100,15.9,169.0,Ostrava
2026-04-08T15:00,5.9,58,998.1,100,14.7,101.0,Ostrava
2026-04-08T16:00,5.9,59,998.0,100,14.6,86.0,Ostrava
2026-04-08T17:00,5.8,62,997.9,100,10.3,25.0,Ostrava
2026-04-08T18:00,5.5,63,998.3,98,9.1,2.0,Ostrava
2026-04-09T05:00,2.0,88,995.4,73,10.6,19.0,Ostrava
2026-04-09T06:00,2.0,80,995.4,100,12.6,99.0,Ostrava
2026-04-09T07:00,2.2,75,995.5,100,12.1,166.0,Ostrava
2026-04-09T08:00,3.0,67,995.4,54,13.8,274.0,Ostrava
2026-04-09T09:00,4.7,54,995.3,58,14.2,505.0,Ostrava
2026-04-09T10:00,6.3,44,994.7,68,12.9,628.0,Ostrava
2026-04-09T11:00,7.5,40,993.9,59,12.8,701.0,Ostrava
2026-04-09T12:00,5.8,51,994.2,85,12.1,660.0,Ostrava
2026-04-09T13:00,6.0,51,993.8,67,12.5,441.0,Ostrava
2026-04-09T14:00,5.9,51,993.5,45,11.9,395.0,Ostrava
2026-04-09T15:00,5.5,52,993.2,86,12.8,296.0,Ostrava
2026-04-09T16:00,4.9,53,993.2,100,12.9,146.0,Ostrava
2026-04-09T17:00,4.0,56,993.1,100,12.9,39.0,Ostrava
2026-04-09T18:00,3.3,58,993.5,100,13.0,3.0,Ostrava
2026-04-10T05:00,0.3,81,991.9,80,4.6,20.0,Ostrava
2026-04-10T06:00,0.5,79,991.9,30,2.2,109.0,Ostrava
2026-04-10T07:00,2.8,62,992.1,70,2.7,290.0,Ostrava
2026-04-10T08:00,4.7,55,991.7,61,5.9,489.0,Ostrava
2026-04-10T09:00,5.9,46,991.8,78,5.4,629.0,Ostrava
2026-04-10T10:00,7.0,41,991.6,78,3.4,710.0,Ostrava
2026-04-10T11:00,7.9,39,991.2,100,1.0,742.0,Ostrava
2026-04-10T12:00,8.0,39,990.5,100,1.8,609.0,Ostrava
2026-04-10T13:00,8.9,39,990.0,100,3.8,617.0,Ostrava
2026-04-10T14:00,8.8,39,989.4,100,3.2,413.0,Ostrava
2026-04-10T15:00,8.8,39,989.1,100,2.8,359.0,Ostrava
2026-04-10T16:00,8.4,41,989.3,53,4.5,197.0,Ostrava
2026-04-10T17:00,6.9,61,989.7,100,2.6,100.0,Ostrava
2026-04-10T18:00,5.4,63,990.0,0,7.6,7.0,Ostrava
2026-04-11T05:00,0.2,74,991.6,6,1.9,30.0,Ostrava
2026-04-11T06:00,1.5,67,992.1,6,0.3,157.0,Ostrava
2026-04-11T07:00,3.4,59,992.5,34,1.2,324.0,Ostrava
2026-04-11T08:00,5.3,55,992.6,31,2.1,487.0,Ostrava
2026-04-11T09:00,7.2,49,992.4,40,3.5,599.0,Ostrava
2026-04-11T10:00,8.9,39,992.3,30,4.9,718.0,Ostrava
2026-04-11T11:00,9.6,35,992.2,100,6.5,700.0,Ostrava
2026-04-11T12:00,9.4,37,991.7,99,6.9,503.0,Ostrava
2026-04-11T13:00,9.8,36,991.7,84,6.8,426.0,Ostrava
2026-04-11T14:00,9.9,36,991.4,88,7.7,381.0,Ostrava
